Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
1062.0,Car,388.16,37.991135,23.735613,24.63,0.0
,,389.16,37.991149,23.735533,27.762,7.181427802942718
,,390.16,37.991164000000005,23.735442000000003,30.4614,15.328333205084304
,,391.16,37.991178999999995,23.735346,31.5062,23.904157765218045
,,392.16,37.991193,23.735246,32.2951,32.80170476312934
,,393.16,37.991208,23.735147,30.7123,41.636058120615104
,,394.16,37.991222,23.735054,29.4036,49.933106390926035
,,395.16,37.991236,23.734965,28.3313,57.88629567583958
,,396.16,37.991248,23.734878,26.9996,65.62462410011719
,,397.16,37.99126,23.734798,24.0768,72.76106932396091
,,398.16,37.991273,23.734729,21.6451,78.97298687104053
,,399.16,37.991285,23.734663,21.0597,84.90601658536305
,,400.16,37.991295,23.734599,20.1665,90.6236963302563
,,401.16,37.991303,23.734539,18.617,95.95413944113578
,,402.16,37.991310999999996,23.734482999999997,17.1444,100.94091595470368
,,403.16,37.991318,23.734432,16.002,105.47636442451008
,,404.16,37.991326,23.734384,14.4936,109.77536780760626
,,405.16,37.991333000000004,23.734344,10.7988,113.36508694600077
,,406.16,37.991337,23.734316,7.8219,115.85848404479763
,,407.16,37.991341,23.734293,7.0102,117.9220434748414
,,408.16,37.991344,23.734273,6.6521,119.7061213658476
,,409.16,37.991347,23.734248,9.9437,121.92006905559349
,,410.16,37.991352,23.734212,12.9123,125.12284516383204
,,411.16,37.991359,23.734167000000003,16.5727,129.14241718409878
,,412.16,37.991369,23.73411,19.7998,134.258239923101
,,413.16,37.991378999999995,23.734046,21.412,139.9759227775388
,,414.16,37.99139,23.733977,22.8551,146.14501598306902
,,415.16,37.991402,23.733906,22.6999,152.5076536685819
,,416.16,37.991413,23.733836,22.3709,158.7627208203015
,,417.16,37.991423,23.73377,20.1743,164.6523174650233
,,418.16,37.991432,23.733710000000002,18.6446,170.0045378761921
,,419.16,37.991439,23.733653,17.5611,175.05579423069668
,,420.16,37.991448,23.7336,16.9788,179.80619449531343
,,421.16,37.991457000000004,23.733549,15.3942,184.38469904758765
,,422.16,37.991465000000005,23.733508,11.0286,188.08207842957265
,,423.16,37.991469,23.73348,7.4796,190.57543172714765
,,424.16,37.991471999999995,23.733461,4.2437,192.27354408580342
,,425.16,37.991473,23.733455,0.6177,192.8109307144847
,,426.16,37.991471999999995,23.733455,0.0018,192.7892880324605
,,427.16,37.991471999999995,23.733455,0.0,192.7892880324605
,,428.16,37.991471999999995,23.733455,0.0,192.7892880324605
,,429.16,37.991471999999995,23.733455,0.0003,192.7892880324605
,,430.16,37.991471999999995,23.733455,0.3425,192.7892880324605
,,431.16,37.991473,23.733448000000003,5.1144,193.4126330844406
,,432.16,37.991476,23.733429,6.1046,195.11074353721304
,,433.16,37.991479,23.733411,6.1865,196.7228926233643
,,434.16,37.991483,23.73339,7.429,198.61455969116722
,,435.16,37.991488000000004,23.733365,8.8083,200.87175516156057
,,436.16,37.991492,23.733335,10.7745,203.5369918225536
,,437.16,37.991498,23.733298,12.9916,206.84726708406816
,,438.16,37.991505,23.733255,14.9311,210.69493302341874
,,439.16,37.991513,23.733206,16.8126,215.0799918428126
,,440.16,37.991521999999996,23.733151,18.8224,220.00244603670407
,,441.16,37.991532,23.733089,21.129,225.54823595013337
,,442.16,37.991543,23.733021,21.844,231.63142056210938
,,443.16,37.991554,23.732953,22.3236,237.7146088086176
,,444.16,37.991565,23.732884,21.4727,243.88373223142938
,,445.16,37.991576,23.73282,20.116,249.62321275076846
,,446.16,37.991586,23.73276,19.0799,254.99717414549363
,,447.16,37.991594,23.732702,18.1079,260.15559613345505
,,448.16,37.991601,23.732647,16.7693,265.0345074871144
,,449.16,37.991609000000004,23.732598,14.9259,269.4195682405574
,,450.16,37.991617,23.732553,15.5488,273.46088974674797
,,451.16,37.991626000000004,23.732502,16.7976,278.0396416197267
,,452.16,37.991634999999995,23.732449,17.6679,282.79027505601033
,,453.16,37.991644,23.732393,18.7934,287.79868502728397
,,454.16,37.991655,23.732332999999997,19.6303,293.1945596640754
,,455.16,37.991665000000005,23.732272000000002,19.4339,298.65446645810874
,,456.16,37.991675,23.732213,18.7624,303.9425627600875
,,457.16,37.991684,23.732155,18.7953,309.12279608898837
,,458.16,37.991694,23.732097,19.0383,314.3249983795822
,,459.16,37.991703,23.732037,19.6733,319.6770352829875
,,460.16,37.991712,23.731973999999997,21.0724,325.2868124243097
,,461.16,37.991721000000005,23.731907,21.0773,331.24030042319527
,,462.16,37.991732,23.731842999999998,20.7231,336.9798288155608
,,463.16,37.991743,23.73178,18.5505,342.63347217726846
,,464.16,37.991751,23.731729,14.9406,347.1903963576003
,,465.16,37.991757,23.731688000000002,11.0299,350.8443478797742
,,466.16,37.991761,23.731662,5.9271,353.16576732142045
,,467.16,37.991763,23.731648999999997,2.781,354.32647717742987
,,468.16,37.991763,23.731644,0.6587,354.7560592664294
,,469.16,37.991763,23.731644,0.0086,354.7560592664294
,,470.16,37.991763,23.731644,0.0,354.7560592664294
,,471.16,37.991763,23.731644,0.0,354.7560592664294
,,472.16,37.991763,23.731644,0.0,354.7560592664294
,,473.16,37.991763,23.731644,0.0,354.7560592664294
,,474.16,37.991763,23.731644,0.0,354.7560592664294
,,475.16,37.991763,23.731644,0.0,354.7560592664294
,,476.16,37.991763,23.731644,0.0,354.7560592664294
,,477.16,37.991763,23.731644,0.0,354.7560592664294
,,478.16,37.991763,23.731644,0.0,354.7560592664294
,,479.16,37.991763,23.731644,0.0,354.7560592664294
,,480.16,37.991763,23.731644,0.0,354.7560592664294
,,481.16,37.991763,23.731644,0.0,354.7560592664294
,,482.16,37.991763,23.731644,0.0,354.7560592664294
,,483.16,37.991763,23.731644,0.0,354.7560592664294
,,484.16,37.991763,23.731644,0.0,354.7560592664294
,,485.16,37.991763,23.731644,0.0,354.7560592664294
,,486.16,37.991763,23.731644,0.0,354.7560592664294
,,487.16,37.991763,23.731644,0.0,354.7560592664294
,,488.16,37.991763,23.731644,0.0,354.7560592664294
,,489.16,37.991763,23.731644,0.0,354.7560592664294
,,490.16,37.991763,23.731644,0.0,354.7560592664294
,,491.16,37.991763,23.731644,0.0,354.7560592664294
,,492.16,37.991763,23.731644,0.0,354.7560592664294
,,493.16,37.991763,23.731644,0.0,354.7560592664294
,,494.16,37.991763,23.731644,0.0,354.7560592664294
,,495.16,37.991763,23.731644,0.0,354.7560592664294
,,496.16,37.991763,23.731644,0.0,354.7560592664294
,,497.16,37.991763,23.731644,0.0,354.7560592664294
,,498.16,37.991763,23.731644,0.0,354.7560592664294
,,499.16,37.991763,23.731644,0.0,354.7560592664294
,,500.16,37.991763,23.731644,0.0,354.7560592664294
,,501.16,37.991763,23.731644,0.0,354.7560592664294
,,502.16,37.991763,23.731644,0.0,354.7560592664294
,,503.16,37.991763,23.731644,0.0,354.7560592664294
,,504.16,37.991763,23.731644,0.0,354.7560592664294
,,505.16,37.991763,23.731644,0.0,354.7560592664294
,,506.16,37.991763,23.731644,0.0,354.7560592664294
,,507.16,37.991763,23.731644,0.0,354.7560592664294
,,508.16,37.991763,23.731644,0.0,354.7560592664294
,,509.16,37.991763,23.731644,0.0,354.7560592664294
,,510.16,37.991763,23.731644,0.0,354.7560592664294
,,511.16,37.991763,23.731644,0.0,354.7560592664294
,,512.16,37.991763,23.731644,0.0,354.7560592664294
,,513.16,37.991763,23.731644,0.0,354.7560592664294
,,514.16,37.991763,23.731644,0.0,354.7560592664294
,,515.16,37.991763,23.731644,0.0,354.7560592664294
,,516.16,37.991763,23.731644,0.0,354.7560592664294
,,517.16,37.991763,23.731644,0.0,354.7560592664294
,,518.16,37.991763,23.731644,0.0,354.7560592664294
,,519.16,37.991763,23.731644,0.0,354.7560592664294
,,520.16,37.991763,23.731644,0.0,354.7560592664294
,,521.16,37.991763,23.731644,0.0,354.7560592664294
,,522.16,37.991763,23.731644,0.0,354.7560592664294
,,523.16,37.991763,23.731644,0.0,354.7560592664294
,,524.16,37.991763,23.731644,0.0,354.7560592664294
,,525.16,37.991763,23.731644,0.0,354.7560592664294
,,526.16,37.991763,23.731644,0.0,354.7560592664294
,,527.16,37.991763,23.731644,0.0,354.7560592664294
,,528.16,37.991763,23.731644,0.0,354.7560592664294
,,529.16,37.991763,23.731644,0.0067,354.7560592664294
,,530.16,37.991763,23.731643,1.3466,354.8419782030579
,,531.16,37.991765,23.731635,4.872,355.5731021706101
,,532.16,37.991769,23.731612,9.8699,357.63677843362245
,,533.16,37.991775,23.731575,13.1142,360.94708005345177
,,,,,,
