Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
1897.0,Car,706.84,37.99113,23.735612,53.1044,0.0
,,707.84,37.991153999999995,23.735451,50.0879,14.359143391227075
,,708.84,37.991178999999995,23.735298,48.9417,28.051118039728742
,,709.84,37.991203000000006,23.735151000000002,45.6066,41.20639024883996
,,710.84,37.991225,23.735015,42.2079,53.372906727739014
,,711.84,37.991245,23.734888,40.0149,64.72232975071441
,,712.84,37.991265000000006,23.734768,37.727,75.47048130689492
,,713.84,37.991284,23.734652,37.4567,85.853057616012
,,714.84,37.991301,23.734541,33.067,95.76196551178307
,,715.84,37.991316999999995,23.734444,30.4295,104.44640634457701
,,716.84,37.991333000000004,23.734351,29.5403,112.7874075908742
,,717.84,37.991346,23.734266,24.4955,120.37484847324656
,,718.84,37.991356,23.734195,22.4205,126.69364772375273
,,719.84,37.991367,23.734126999999997,21.3875,132.77691253458846
,,720.84,37.991377,23.734060999999997,21.1763,138.6663412608852
,,721.84,37.991386999999996,23.733997,20.6802,144.3839881876161
,,722.84,37.991397,23.733929999999997,22.2512,150.35935197532498
,,723.84,37.991407,23.733862,20.4837,156.42066348078387
,,724.84,37.991416,23.733807000000002,14.2592,161.34317869594983
,,725.84,37.991422,23.733769,11.1243,164.73940932056107
,,726.84,37.991428000000006,23.733738,9.678,167.53428174850728
,,727.84,37.991432,23.733710000000002,8.0087,170.02751278706273
,,728.84,37.991436,23.733689000000002,4.8758,171.91941673318237
,,729.84,37.991437,23.733683,0.1095,172.45682136039403
,,730.84,37.991437,23.733683,0.0001,172.45682136039403
,,731.84,37.991437,23.733683,0.0,172.45682136039403
,,732.84,37.991437,23.733683,0.0,172.45682136039403
,,733.84,37.991437,23.733683,0.0,172.45682136039403
,,734.84,37.991437,23.733683,0.0,172.45682136039403
,,735.84,37.991437,23.733683,0.0,172.45682136039403
,,736.84,37.991437,23.733683,0.0,172.45682136039403
,,737.84,37.991437,23.733683,0.0,172.45682136039403
,,738.84,37.991437,23.733683,0.0,172.45682136039403
,,739.84,37.991437,23.733683,0.0,172.45682136039403
,,740.84,37.991437,23.733683,0.0,172.45682136039403
,,741.84,37.991437,23.733683,0.0,172.45682136039403
,,742.84,37.991437,23.733683,0.165,172.45682136039403
,,743.84,37.991439,23.733667999999998,12.6878,173.78933356736738
,,744.84,37.991445,23.733627,7.6434,177.44328041118612
,,745.84,37.991446999999994,23.733612,2.7428,178.77581560903317
,,746.84,37.991446999999994,23.733609,0.0407,179.03356195877657
,,747.84,37.991446999999994,23.733609,0.0,179.03356195877657
,,748.84,37.991446999999994,23.733609,0.0,179.03356195877657
,,749.84,37.991446999999994,23.733609,0.0,179.03356195877657
,,750.84,37.991446999999994,23.733609,0.1967,179.03356195877657
,,751.84,37.99145,23.733594,13.7679,180.38801794924458
,,752.84,37.991458,23.733544000000002,13.3794,184.8590487386621
,,753.84,37.991464,23.733504,13.0051,188.42710207010643
,,754.84,37.991471000000004,23.733462,13.7495,192.18890603720726
,,755.84,37.991477,23.733420000000002,12.8952,195.92878987524963
,,756.84,37.991483,23.73338,12.9465,199.4968555606772
,,757.84,37.991489,23.733342999999998,10.8228,202.8071642227671
,,758.84,37.991494,23.733313,8.4775,205.4941579392067
,,759.84,37.991496999999995,23.733291,5.6786,207.45002789318409
,,760.84,37.991499,23.733278,2.4775,208.61074418504072
,,761.84,37.9915,23.733275,0.0449,208.8903853808102
,,762.84,37.9915,23.733275,0.0,208.8903853808102
,,763.84,37.9915,23.733275,0.0,208.8903853808102
,,764.84,37.9915,23.733275,0.0,208.8903853808102
,,765.84,37.9915,23.733275,0.0,208.8903853808102
,,766.84,37.9915,23.733275,0.0,208.8903853808102
,,767.84,37.9915,23.733275,0.0,208.8903853808102
,,768.84,37.9915,23.733275,0.0,208.8903853808102
,,769.84,37.9915,23.733275,0.0,208.8903853808102
,,770.84,37.9915,23.733275,0.0,208.8903853808102
