Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
597.0,Car,167.68,37.99113,23.73561,50.9614,0.0
,,168.68,37.991153000000004,23.73545,52.0835,14.252674287729143
,,169.68,37.991178999999995,23.735291,50.5543,28.481067023031216
,,170.68,37.991205,23.735135,50.0503,42.453031938959484
,,171.68,37.991227,23.734985,45.3996,55.8227574343429
,,172.68,37.991248999999996,23.734855,38.269,67.47336289449666
,,173.68,37.991267,23.734745999999998,32.168,77.2324713985093
,,174.68,37.991281,23.734659,24.4299,85.01384047769552
,,175.68,37.991292,23.734587,22.5497,91.44073396882904
,,176.68,37.991303,23.734524,18.1091,97.09445763082793
,,177.68,37.991310999999996,23.734475,12.909,101.479608143186
,,178.68,37.991315,23.734447,4.7339,103.97282041426236
,,179.68,37.991316,23.734443,0.0442,104.3384311006231
,,180.68,37.991316,23.734443,0.0,104.3384311006231
,,181.68,37.991316,23.734443,0.0,104.3384311006231
,,182.68,37.991316,23.734443,0.0,104.3384311006231
,,183.68,37.991316,23.734443,0.0,104.3384311006231
,,184.68,37.991316,23.734443,0.0528,104.3384311006231
,,185.68,37.991316,23.734438,4.3316,104.7679389801941
,,186.68,37.991318,23.734417999999998,6.5677,106.53009141423613
,,187.68,37.991321,23.7344,4.8146,108.14228122805608
,,188.68,37.991324,23.734388,2.7121,109.23897889923327
,,189.68,37.991324,23.734385,0.0391,109.49671407368685
,,190.68,37.991324,23.734385,0.0,109.49671407368685
,,191.68,37.991324,23.734385,0.0,109.49671407368685
,,192.68,37.991324,23.734385,0.0,109.49671407368685
,,193.68,37.991324,23.734385,0.0,109.49671407368685
,,194.68,37.991324,23.734385,0.0,109.49671407368685
,,195.68,37.991324,23.734385,0.0,109.49671407368685
,,196.68,37.991324,23.734385,0.0,109.49671407368685
,,197.68,37.991324,23.734385,0.0,109.49671407368685
,,198.68,37.991324,23.734385,0.0,109.49671407368685
,,199.68,37.991324,23.734385,0.0,109.49671407368685
,,200.68,37.991324,23.734385,0.0,109.49671407368685
,,201.68,37.991324,23.734385,0.0,109.49671407368685
,,202.68,37.991324,23.734385,0.0,109.49671407368685
,,203.68,37.991324,23.734385,0.0,109.49671407368685
,,204.68,37.991324,23.734385,0.0,109.49671407368685
,,205.68,37.991324,23.734385,0.0,109.49671407368685
,,206.68,37.991324,23.734385,0.0,109.49671407368685
,,207.68,37.991324,23.734385,0.0,109.49671407368685
,,208.68,37.991324,23.734385,0.0,109.49671407368685
,,209.68,37.991324,23.734385,0.0,109.49671407368685
,,210.68,37.991324,23.734385,0.0,109.49671407368685
,,211.68,37.991324,23.734385,0.0,109.49671407368685
,,212.68,37.991324,23.734385,0.0,109.49671407368685
,,213.68,37.991324,23.734385,0.0,109.49671407368685
,,214.68,37.991324,23.734385,0.0,109.49671407368685
,,215.68,37.991324,23.734385,0.0,109.49671407368685
,,216.68,37.991324,23.734385,0.0,109.49671407368685
,,217.68,37.991324,23.734385,0.0,109.49671407368685
,,218.68,37.991324,23.734385,0.0,109.49671407368685
,,219.68,37.991324,23.734385,0.0,109.49671407368685
,,220.68,37.991324,23.734385,0.0,109.49671407368685
,,221.68,37.991324,23.734385,0.0,109.49671407368685
,,222.68,37.991324,23.734385,0.0,109.49671407368685
,,223.68,37.991324,23.734385,0.0,109.49671407368685
,,224.68,37.991324,23.734385,0.0,109.49671407368685
,,225.68,37.991324,23.734385,0.0,109.49671407368685
,,226.68,37.991324,23.734385,0.0,109.49671407368685
,,227.68,37.991324,23.734385,0.0001,109.49671407368685
,,228.68,37.991324,23.734385,0.2156,109.49671407368685
,,229.68,37.991326,23.734374,8.6367,110.48560295650552
,,230.68,37.991329,23.734342,9.4737,113.30079419248561
,,231.68,37.991335,23.734309,12.9536,116.26733284339755
,,232.68,37.991343,23.734262,17.2392,120.4805771636333
,,233.68,37.991352,23.734203,20.3637,125.74678041008949
,,234.68,37.991363,23.734139000000003,20.9014,131.4863204649348
,,235.68,37.991372999999996,23.734072,21.9719,137.46174740905758
,,236.68,37.991384000000004,23.734003,21.984,143.63089285692155
,,237.68,37.991395000000004,23.733938000000002,20.0873,149.4563696796794
,,238.68,37.991406,23.733875,20.5987,155.11007903215716
,,239.68,37.991415,23.733818,15.9674,160.20442157824303
,,240.68,37.991422,23.733767999999998,17.0224,164.65349594250546
,,241.68,37.991431,23.73372,13.6816,168.97469685283625
,,242.68,37.991437,23.733678,13.3219,172.71452691157793
,,243.68,37.991444,23.733638,12.2341,176.30455410415766
,,244.68,37.991448999999996,23.733604999999997,9.193,179.24927440232818
,,245.68,37.991453,23.73358,7.3737,181.48479188074182
,,246.68,37.991456,23.733559,6.2458,183.35470869551847
,,247.68,37.991459000000006,23.733541,5.5758,184.96691925274433
,,248.68,37.991461,23.733523,6.248,186.55716289922657
,,249.68,37.991464,23.733498,10.5589,188.77077118426513
,,250.68,37.991471000000004,23.733459,14.4015,192.27481754283394
,,251.68,37.991479,23.733406,19.6161,197.0035882376968
,,252.68,37.991489,23.733342999999998,20.0047,202.63532950048437
,,253.68,37.991498,23.733282,19.1494,208.07334676771478
,,254.68,37.991508,23.733223000000002,19.5366,213.36141066212775
,,255.68,37.991518,23.733163,18.9485,218.73540884383038
