Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
572.0,Taxi,159.48,37.991134,23.735609,45.7669,0.0
,,160.48,37.991153999999995,23.735471,41.6931,12.296186328149513
,,161.48,37.991174,23.735351,36.2989,23.042748358955127
,,162.48,37.991193,23.735244,33.5876,32.652037185200854
,,163.48,37.991207,23.735143,30.4524,41.636058666612115
,,164.48,37.991221,23.735055,27.3881,49.50331498306754
,,165.48,37.991234999999996,23.734972,26.9292,56.940953291980215
,,166.48,37.991248999999996,23.734888,27.326,64.46462958484581
,,167.48,37.991261,23.734803,27.5073,72.03032118635113
,,168.48,37.991274,23.734720000000003,24.1663,79.44612536114468
,,169.48,37.991284,23.734654000000003,18.6394,85.33568999714961
,,170.48,37.991293,23.734603,15.3451,89.91444932786183
,,171.48,37.9913,23.734557000000002,13.9157,94.01993427999871
,,172.48,37.991307,23.734517,11.3167,97.60988492858438
,,173.48,37.991312,23.734486999999998,9.5848,100.2968938150703
,,174.48,37.991316999999995,23.734457,9.6001,102.98390939147582
,,175.48,37.991321,23.734428,8.9156,105.56307281197526
,,176.48,37.991325,23.734403,6.319,107.79859087570865
,,177.48,37.991328,23.734389999999998,2.4801,108.98126268829384
,,178.48,37.991329,23.734386999999998,0.2982,109.26098489972608
,,179.48,37.991329,23.734386999999998,0.0576,109.26098489972608
,,180.48,37.991329,23.734386999999998,0.0001,109.26098489972608
,,181.48,37.991329,23.734386999999998,0.0,109.26098489972608
,,182.48,37.991329,23.734386999999998,0.0068,109.26098489972608
,,183.48,37.991329,23.734385999999997,3.7838,109.34687659213738
,,184.48,37.991332,23.734364000000003,7.1454,111.30268420779181
,,185.48,37.991334,23.734344,4.3058,113.06478056704654
,,186.48,37.991335,23.734337,1.0178,113.68810124908738
,,187.48,37.991335,23.734337,0.1407,113.68810124908738
,,188.48,37.991335,23.734337,0.0002,113.68810124908738
,,189.48,37.991335,23.734337,0.0,113.68810124908738
,,190.48,37.991335,23.734337,0.0,113.68810124908738
,,191.48,37.991335,23.734337,0.0,113.68810124908738
,,192.48,37.991335,23.734337,0.0,113.68810124908738
,,193.48,37.991335,23.734337,0.0,113.68810124908738
,,194.48,37.991335,23.734337,0.0,113.68810124908738
,,195.48,37.991335,23.734337,0.0,113.68810124908738
,,196.48,37.991335,23.734337,0.0,113.68810124908738
,,197.48,37.991335,23.734337,0.0,113.68810124908738
,,198.48,37.991335,23.734337,0.0,113.68810124908738
,,199.48,37.991335,23.734337,0.0,113.68810124908738
,,200.48,37.991335,23.734337,0.0,113.68810124908738
,,201.48,37.991335,23.734337,0.0,113.68810124908738
,,202.48,37.991335,23.734337,0.0,113.68810124908738
,,203.48,37.991335,23.734337,0.0,113.68810124908738
,,204.48,37.991335,23.734337,0.0,113.68810124908738
,,205.48,37.991335,23.734337,0.0,113.68810124908738
,,206.48,37.991335,23.734337,0.0,113.68810124908738
,,207.48,37.991335,23.734337,0.0,113.68810124908738
,,208.48,37.991335,23.734337,0.0,113.68810124908738
,,209.48,37.991335,23.734337,0.0,113.68810124908738
,,210.48,37.991335,23.734337,0.0,113.68810124908738
,,211.48,37.991335,23.734337,0.0,113.68810124908738
,,212.48,37.991335,23.734337,0.0,113.68810124908738
,,213.48,37.991335,23.734337,0.0,113.68810124908738
,,214.48,37.991335,23.734337,0.0,113.68810124908738
,,215.48,37.991335,23.734337,0.0,113.68810124908738
,,216.48,37.991335,23.734337,0.0,113.68810124908738
,,217.48,37.991335,23.734337,0.0,113.68810124908738
,,218.48,37.991335,23.734337,0.0,113.68810124908738
,,219.48,37.991335,23.734337,0.0001,113.68810124908738
,,220.48,37.991336,23.734337,2.1441,113.71001281263351
,,221.48,37.991337,23.734326,1.7344,114.67697791134938
,,222.48,37.991337,23.734326,0.1774,114.67697791134938
,,223.48,37.991337,23.734326,0.0007,114.67697791134938
,,224.48,37.991337,23.734326,0.0,114.67697791134938
,,225.48,37.991337,23.734326,0.0,114.67697791134938
,,226.48,37.991337,23.734326,0.0,114.67697791134938
,,227.48,37.991337,23.734326,0.0018,114.67697791134938
,,228.48,37.991337,23.734325,2.559,114.76289805503512
,,229.48,37.99134,23.734309,7.0046,116.2032624823688
,,230.48,37.991343,23.734282,10.0257,118.58877194427707
,,231.48,37.991349,23.734245,15.5247,121.89907353844114
,,232.48,37.991359,23.734187,20.2153,127.10119725052746
,,233.48,37.99137,23.734122,21.0469,132.9266941895922
,,234.48,37.99138,23.734057999999997,20.7833,138.64435376224677
,,235.48,37.99139,23.733992999999998,21.2213,144.44792825995606
,,236.48,37.9914,23.733926999999998,20.7825,150.3374287231273
,,237.48,37.991411,23.733864999999998,18.9071,155.90518477645438
,,238.48,37.991419,23.733809,18.1479,160.8916854605553
,,239.48,37.991428000000006,23.733752,17.6186,165.9860315220955
,,240.48,37.991434999999996,23.733698999999998,16.4978,170.69297944612305
,,241.48,37.991444,23.73365,15.5654,175.0999238742099
,,242.48,37.991452,23.733603,14.8073,179.31320684148136
,,243.48,37.99146,23.733560999999998,11.7121,183.09699593391042
,,244.48,37.991464,23.733531,7.0787,185.7620254542527
,,245.48,37.991467,23.733514000000003,5.2636,187.28832899342723
,,246.48,37.99147,23.733497,5.9411,188.81463810199187
,,247.48,37.991473,23.733477,7.8796,190.59865232484958
,,248.48,37.991477,23.733449,9.4318,193.09188184112708
,,249.48,37.991481,23.733418,10.8257,195.84286329055905
,,250.48,37.991487,23.733379,15.3211,199.32500768061365
,,251.48,37.991496000000005,23.733324,19.3885,204.2475173853643
,,252.48,37.991505,23.733262,19.3262,209.77144962416827
,,253.48,37.991514,23.733204,18.581,214.95171316698207
,,254.48,37.991525,23.733145999999998,19.3999,220.17578117069033
,,255.48,37.991535,23.733083999999998,20.4518,225.72161268643399
,,256.48,37.991545,23.733019,21.5842,231.52516571403243
,,257.48,37.991556,23.73295,22.4616,237.69430376506733
,,258.48,37.991566,23.732881,21.3487,243.84151313824674
,,259.48,37.991576,23.732817999999998,19.7674,249.47324800097826
,,260.48,37.991583,23.732757,19.1638,254.86760201409226
,,261.48,37.991593,23.732698000000003,19.1654,260.15559954303694
,,262.48,37.991603999999995,23.732641,17.0519,265.29365114953345
,,263.48,37.991611999999996,23.732592999999998,15.6616,269.5928422254947
,,264.48,37.991619,23.732547,10.3963,273.698291272368
,,265.48,37.991621,23.732526999999997,4.5928,275.4604386280301
,,266.48,37.991622,23.732518,1.3405,276.2556076771011
,,267.48,37.991622,23.732518,0.1712,276.2556076771011
,,268.48,37.991622,23.732518,0.001,276.2556076771011
,,269.48,37.991622,23.732518,0.0,276.2556076771011
,,270.48,37.991622,23.732518,0.0,276.2556076771011
,,271.48,37.991622,23.732518,0.0,276.2556076771011
,,272.48,37.991622,23.732518,0.0,276.2556076771011
,,273.48,37.991622,23.732518,0.0,276.2556076771011
,,274.48,37.991622,23.732518,0.0,276.2556076771011
,,275.48,37.991622,23.732518,0.0,276.2556076771011
,,276.48,37.991622,23.732518,0.0,276.2556076771011
,,277.48,37.991622,23.732518,0.0,276.2556076771011
,,278.48,37.991622,23.732518,0.0,276.2556076771011
,,279.48,37.991622,23.732518,0.0,276.2556076771011
,,280.48,37.991622,23.732518,0.0,276.2556076771011
,,281.48,37.991622,23.732518,0.0,276.2556076771011
,,282.48,37.991622,23.732518,0.0,276.2556076771011
,,283.48,37.991622,23.732518,0.0,276.2556076771011
,,284.48,37.991622,23.732518,0.0,276.2556076771011
,,285.48,37.991622,23.732518,0.0,276.2556076771011
,,286.48,37.991622,23.732518,0.0,276.2556076771011
,,287.48,37.991622,23.732518,0.0,276.2556076771011
,,288.48,37.991622,23.732518,0.0,276.2556076771011
