Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
1663.0,Medium Vehicle,615.96,37.991138,23.735613,38.6065,0.0
,,616.96,37.991155,23.735498,36.2324,10.253590005875804
,,617.96,37.991171,23.735387,34.6132,20.142202753477935
,,618.96,37.991186,23.73528,35.8692,29.66599260384481
,,619.96,37.991203999999996,23.735165,37.8818,39.939780285265456
,,620.96,37.991223,23.735043,41.0701,50.83733498979758
,,621.96,37.991243,23.73491,44.7859,62.702819734365406
,,622.96,37.991265999999996,23.734768,45.6078,75.40557684107898
,,623.96,37.991289,23.734629,44.3938,87.85062356371772
,,624.96,37.99131,23.734498000000002,38.0099,99.5652894130046
,,625.96,37.991325,23.734394,28.3759,108.82986649901198
,,626.96,37.991337,23.734320999999998,19.8862,115.36421128318243
,,627.96,37.991344,23.734272,10.5235,119.72781772721027
,,628.96,37.991347,23.734251999999998,3.7367,121.51192655959993
,,629.96,37.991347999999995,23.734247,0.7165,121.96327289298046
,,630.96,37.991347,23.734247,0.1004,121.94203329251742
,,631.96,37.991347,23.734247,0.0001,121.94203329251742
,,632.96,37.991347,23.734247,0.0,121.94203329251742
,,633.96,37.991347,23.734247,0.0,121.94203329251742
,,634.96,37.991347,23.734247,0.0,121.94203329251742
,,635.96,37.991347,23.734247,0.0,121.94203329251742
,,636.96,37.991347,23.734247,0.0,121.94203329251742
,,637.96,37.991347,23.734247,0.0,121.94203329251742
,,638.96,37.991347,23.734247,0.0,121.94203329251742
,,639.96,37.991347,23.734247,0.0,121.94203329251742
,,640.96,37.991347,23.734247,0.0,121.94203329251742
,,641.96,37.991347,23.734247,0.0,121.94203329251742
,,642.96,37.991347,23.734247,0.0,121.94203329251742
,,643.96,37.991347,23.734247,0.0,121.94203329251742
,,644.96,37.991347,23.734247,0.0,121.94203329251742
,,645.96,37.991347,23.734247,0.0,121.94203329251742
,,646.96,37.991347,23.734247,0.0,121.94203329251742
,,647.96,37.991347,23.734247,0.0,121.94203329251742
,,648.96,37.991347,23.734247,0.0,121.94203329251742
,,649.96,37.991347,23.734247,0.0,121.94203329251742
,,650.96,37.991347,23.734247,0.0,121.94203329251742
,,651.96,37.991347,23.734247,0.0,121.94203329251742
,,652.96,37.991347,23.734247,0.0,121.94203329251742
,,653.96,37.991347,23.734247,0.0,121.94203329251742
,,654.96,37.991347,23.734247,0.0,121.94203329251742
,,655.96,37.991347,23.734247,0.0,121.94203329251742
,,656.96,37.991347,23.734247,0.0,121.94203329251742
,,657.96,37.991347,23.734247,0.0,121.94203329251742
,,658.96,37.991347,23.734247,0.0,121.94203329251742
,,659.96,37.991347,23.734247,0.0,121.94203329251742
,,660.96,37.991347,23.734247,0.0,121.94203329251742
,,661.96,37.991347,23.734247,0.0,121.94203329251742
,,662.96,37.991347,23.734247,0.0,121.94203329251742
,,663.96,37.991347,23.734247,0.0,121.94203329251742
,,664.96,37.991347,23.734247,0.0,121.94203329251742
,,665.96,37.991347,23.734247,0.0,121.94203329251742
,,666.96,37.991347,23.734247,0.0,121.94203329251742
,,667.96,37.991347,23.734247,0.0,121.94203329251742
,,668.96,37.991347,23.734247,0.0,121.94203329251742
,,669.96,37.991347,23.734247,0.0,121.94203329251742
,,670.96,37.991347,23.734247,0.0,121.94203329251742
,,671.96,37.991347,23.734247,0.0,121.94203329251742
,,672.96,37.991347,23.734247,0.0,121.94203329251742
,,673.96,37.991347,23.734247,0.0,121.94203329251742
,,674.96,37.991347,23.734247,0.0,121.94203329251742
,,675.96,37.991347,23.734247,0.0065,121.94203329251742
,,676.96,37.991347999999995,23.734242000000002,8.6948,122.39336215677969
,,677.96,37.991356,23.734194,17.4942,126.69222263683571
,,678.96,37.991365,23.734136,19.5505,131.87251885645793
,,679.96,37.991376,23.734072,22.6217,137.61151636712498
,,680.96,37.991389,23.733994,28.3845,144.59733742579414
,,681.96,37.991403999999996,23.733898,32.4505,153.17385211524467
,,682.96,37.99142,23.733795,33.8773,162.37372347483736
,,683.96,37.991438,23.73369,33.4836,171.78860655294014
,,684.96,37.991453,23.733591,29.0664,180.62302624287472
,,685.96,37.991465999999996,23.73351,22.9573,187.86687740491155
,,686.96,37.991475,23.733449,15.6592,193.3050785491954
,,687.96,37.991479999999996,23.733412,9.3699,196.59378792251763
,,688.96,37.991484,23.73339,5.4058,198.5713463401192
,,689.96,37.991486,23.733379,1.5127,199.56013299904546
,,690.96,37.991486,23.733379,0.1754,199.56013299904546
,,691.96,37.991486,23.733379,0.0008,199.56013299904546
,,692.96,37.991486,23.733379,0.0,199.56013299904546
,,693.96,37.991486,23.733379,0.0,199.56013299904546
,,694.96,37.991486,23.733379,0.0,199.56013299904546
,,695.96,37.991486,23.733379,0.0,199.56013299904546
,,696.96,37.991486,23.733379,0.0,199.56013299904546
,,697.96,37.991486,23.733379,0.0,199.56013299904546
,,698.96,37.991486,23.733379,0.0,199.56013299904546
,,699.96,37.991486,23.733379,0.0,199.56013299904546
,,700.96,37.991486,23.733379,0.0,199.56013299904546
,,701.96,37.991486,23.733379,0.0018,199.56013299904546
,,702.96,37.991486,23.733375,6.5387,199.90402421899594
,,703.96,37.991492,23.733342,10.575,202.87038148704644
,,704.96,37.991496999999995,23.733309,11.9114,205.81518709432484
,,705.96,37.991505,23.733269,13.8436,209.42656161156413
,,706.96,37.991513,23.733223000000002,16.0556,213.55376081232228
,,707.96,37.991521999999996,23.73317,17.8177,218.30432468313276
,,708.96,37.991532,23.733114999999998,17.408,223.24857792383474
,,709.96,37.99154,23.733063,15.9056,227.89145262400635
,,710.96,37.991546,23.733014999999998,15.1331,232.14704931276447
,,711.96,37.991554,23.73297,13.7917,236.1883566162137
,,712.96,37.99156,23.732929000000002,13.4062,239.84239441343186
,,713.96,37.991566999999996,23.732885999999997,13.8344,243.69007076259896
,,714.96,37.991572,23.732842,14.9501,247.5802447336584
,,715.96,37.991578999999994,23.732794000000002,15.3656,251.85766614759217
,,716.96,37.991586,23.732747,14.3482,256.04914023085075
,,717.96,37.991592,23.732707,10.9953,259.61727628933016
,,718.96,37.991597,23.73268,6.0334,262.0463219140788
,,719.96,37.991599,23.732669,1.4756,263.0351383454192
,,720.96,37.991599,23.732670000000002,0.1779,262.94918600932255
,,721.96,37.991599,23.732670000000002,0.0009,262.94918600932255
,,722.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,723.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,724.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,725.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,726.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,727.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,728.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,729.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,730.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,731.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,732.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,733.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,734.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,735.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,736.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,737.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,738.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,739.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,740.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,741.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,742.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,743.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,744.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,745.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,746.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,747.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,748.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,749.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,750.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,751.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,752.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,753.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,754.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,755.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,756.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,757.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,758.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,759.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,760.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,761.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,762.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,763.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,764.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,765.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,766.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,767.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,768.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,769.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,770.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,771.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,772.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,773.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,774.96,37.991599,23.732670000000002,0.0,262.94918600932255
,,775.96,37.991599,23.732670000000002,0.0246,262.94918600932255
,,776.96,37.991599,23.732667000000003,5.2598,263.2070463427263
,,777.96,37.991602,23.73264,8.494,265.59282985909783
,,778.96,37.991607,23.73261,13.7192,268.27973811300365
,,779.96,37.991617,23.732557,19.399,273.0518928912539
,,780.96,37.991628000000006,23.732492,22.0471,278.87720948434605
,,781.96,37.991640000000004,23.732421,23.68,285.2399426548871
,,782.96,37.991652,23.732348,22.7149,291.7745725278704
,,783.96,37.991664,23.732282,19.729,297.70771105950047
,,784.96,37.991673,23.732226,16.8316,302.71611671995345
,,785.96,37.99168,23.732177,14.3251,307.07936359319115
,,786.96,37.991686,23.732136999999998,11.1178,310.64744245865757
,,787.96,37.991690000000006,23.732107,9.2326,313.31260822875157
,,788.96,37.991695,23.732079000000002,8.7247,315.8277021190129
,,789.96,37.991699,23.732052,9.1244,318.2350682803797
,,790.96,37.991702000000004,23.732025,7.6317,320.62067036268286
,,791.96,37.991707,23.732007,3.6863,322.2764213016193
,,792.96,37.991708,23.732,1.796,322.89974302521534
,,793.96,37.991708,23.731994,2.0651,323.4153291110509
,,794.96,37.991709,23.731989000000002,0.7837,323.86678794299206
,,795.96,37.991709,23.731989000000002,0.0788,323.86678794299206
,,796.96,37.991709,23.731989000000002,0.0013,323.86678794299206
,,797.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,798.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,799.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,800.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,801.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,802.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,803.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,804.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,805.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,806.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,807.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,808.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,809.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,810.96,37.991709,23.731989000000002,0.0,323.86678794299206
,,811.96,37.991709,23.731989000000002,0.0337,323.86678794299206
,,812.96,37.991709,23.731985,7.1036,324.2105253264069
,,813.96,37.991716,23.731942,19.0756,328.05819862685007
,,814.96,37.991727000000004,23.731868,28.9717,334.656988908679
,,815.96,37.991741,23.731767,33.4737,343.64146280765357
,,816.96,37.991757,23.731664000000002,31.6579,352.84128024852
,,817.96,37.991772,23.731575,24.0717,360.8161329548253
,,,,,,
