Tracked Vehicle,Type,Time[s],Latitude [deg],Longitude [deg],Speed[km / h],Distance[m]
989.0,Car,334.48,37.991134,23.735611,36.8787,0.0
,,335.48,37.991152,23.735498,36.099,10.102819745586046
,,336.48,37.991169,23.735387,35.1516,20.011953016902726
,,337.48,37.991186,23.73528,33.9863,29.5773286824632
,,338.48,37.991202,23.735176,33.2052,38.86316555494192
,,339.48,37.991219,23.735073999999997,32.6679,47.99886825412282
,,340.48,37.991236,23.734973999999998,31.9153,56.96298863832527
,,341.48,37.991252,23.734876999999997,31.1361,65.64747190950402
,,342.48,37.991268,23.734782,29.7883,74.16028275814008
,,343.48,37.991281,23.734693,27.3552,82.09116889782396
,,344.48,37.991293,23.734612,24.8337,89.31307345533352
,,345.48,37.991304,23.73454,21.008,95.73994447363148
,,346.48,37.991313,23.734479999999998,18.3242,101.09203692828719
,,347.48,37.991322,23.734424,18.1978,106.10047335875966
,,348.48,37.991332,23.734369,17.5865,111.04499127944484
,,349.48,37.991341,23.734315,17.1788,115.88166222016181
,,350.48,37.991349,23.734262,16.2959,120.61037796373387
,,351.48,37.991356,23.734215,14.2737,124.80170829641192
,,352.48,37.991362,23.734173000000002,12.9433,128.54156805393097
,,353.48,37.991368,23.734134,12.1729,132.02371412633084
,,354.48,37.991374,23.734097,11.8505,135.33403327658706
,,355.48,37.99138,23.734060999999997,11.0038,138.5584441166527
,,356.48,37.991385,23.734029999999997,8.8884,141.33136479108495
,,357.48,37.991389,23.734006,7.0188,143.4809769071247
,,358.48,37.991392,23.733984,7.0679,145.436817026211
,,359.48,37.991394,23.733962,7.102,147.37082339293457
,,360.48,37.991397,23.733939000000003,8.0136,149.41267673314064
,,361.48,37.9914,23.733912,8.7761,151.79835928123586
,,362.48,37.991403999999996,23.733885,8.3065,154.20576894772756
,,363.48,37.991408,23.733860999999997,8.0323,156.35531379989422
,,364.48,37.991413,23.733835,9.2576,158.69846634425866
,,365.48,37.991417,23.733804,10.3966,161.44965476180948
,,366.48,37.991422,23.73377,11.3531,164.4804037124646
,,367.48,37.991428000000006,23.733732999999997,12.2981,167.79067477496895
,,368.48,37.991434000000005,23.733694,13.186,171.27285518321756
,,369.48,37.991440000000004,23.733651000000002,13.9815,175.09887365124325
,,370.48,37.991446999999994,23.733608,13.7778,178.94651872027038
,,371.48,37.991454,23.733566,13.6164,182.70821259361614
,,372.48,37.991461,23.733524,13.4962,186.46991804762695
,,373.48,37.991468,23.733482000000002,13.292,190.23163437445663
,,374.48,37.991475,23.733442,12.1325,193.8214780867893
,,375.48,37.991479999999996,23.733407,11.0674,196.93814167351243
,,376.48,37.991485,23.733373,10.5045,199.96887128272922
,,377.48,37.991489,23.733341,9.9346,202.8060374246157
,,378.48,37.991495,23.733310999999997,9.5066,205.51465193549257
,,379.48,37.9915,23.733283,9.0736,208.02971763970788
,,380.48,37.991505,23.733256,8.7325,210.4588697744618
,,381.48,37.991509,23.733229,8.3331,212.86624487453727
,,382.48,37.991512,23.733204,7.4509,215.07999466245326
,,383.48,37.991515,23.733182,6.5195,217.03594347645202
,,384.48,37.991518,23.733165,4.6971,218.56216378818016
,,385.48,37.99152,23.733153,3.0366,219.6369427075146
,,386.48,37.991521,23.733145,2.5931,220.34622126577656
,,387.48,37.991521999999996,23.733137,2.1197,221.05550333729246
,,388.48,37.991523,23.733131,1.9831,221.5928914347882
,,389.48,37.991524,23.733125,1.7602,222.13027971113138
,,390.48,37.991525,23.733121,0.7244,222.49577795832124
,,391.48,37.991525,23.73312,0.095,222.5817224037489
,,392.48,37.991525,23.733121,0.0001,222.49577795832124
,,393.48,37.991525,23.733121,0.0,222.49577795832124
,,394.48,37.991525,23.733121,0.0,222.49577795832124
,,395.48,37.991525,23.733121,0.0,222.49577795832124
,,396.48,37.991525,23.733121,0.0,222.49577795832124
,,397.48,37.991525,23.733121,0.0,222.49577795832124
,,398.48,37.991525,23.733121,0.0,222.49577795832124
,,399.48,37.991525,23.733121,0.0,222.49577795832124
,,400.48,37.991525,23.733121,0.0,222.49577795832124
,,401.48,37.991525,23.733121,0.0,222.49577795832124
,,402.48,37.991525,23.733121,0.0,222.49577795832124
,,403.48,37.991525,23.733121,0.0,222.49577795832124
,,404.48,37.991525,23.733121,0.0,222.49577795832124
,,405.48,37.991525,23.733121,0.0,222.49577795832124
,,406.48,37.991525,23.733121,0.0,222.49577795832124
,,407.48,37.991525,23.733121,0.0,222.49577795832124
,,408.48,37.991525,23.733121,0.0,222.49577795832124
,,409.48,37.991525,23.733121,0.0,222.49577795832124
,,410.48,37.991525,23.733121,0.0,222.49577795832124
,,411.48,37.991525,23.733121,0.0,222.49577795832124
